SourceID,RCRAName,FacLat,FacLong,RCRAUniverse,FacPercentMinority,RCRACurrSNC,RCRACurrComplStatus,RCRAQtrsInSNC,RCRAQtrsInNC
CAD982517013,HARMAN BECKER AUTOMOTIVE,34.22319,-118.50264,LQG,73.784,No,No Violation,0,0
CAD982517278,ENGINEERED COATING TECHNOLOGY INC.,33.993632,-118.218658,LQG,98.334,No,No Violation,0,0
CAD982518110,PHARMAVITE LLC SF1,34.29106,-118.42124,LQG,92.359,No,No Violation,0,0
CAD982521205,PROVIDENCE TARZANA MEDICAL CTR,34.16977,-118.5326,LQG,47.791,No,No Violation,0,0
CAD982522617,CERTIFIED ENAMELING INC,34.01578,-118.20742,LQG,97.657,No,No Violation,0,4
CAD982523144,PPG FINISHES,34.01813,-118.04808,LQG,89.996,No,No Violation,0,0
CAD982525776,VALLEY REGION HIGH SCHOOL NO 4,34.2602,-118.5023,LQG,61.718,No,No Violation,0,0
CAD982526014,"INDEPENDENT INK, INC.",33.8989,-118.26529,LQG,97.184,No,No Violation,0,0
CAD983570938,PUENTE HILLS LANDFILL,34.02486,-118.03253,LQG,90.938,No,No Violation,0,0
CAD983576364,CONSOLIDATED COLOR CORPORATION,33.83144,-118.06932,LQG,62.58,No,No Violation,0,0
CAD983576695,"PHOTO FABRICATORS, INC.",34.20993,-118.46293,LQG,77.798,No,No Violation,0,2
CAD983578337,EDELBROCK LLC,33.84184,-118.33344,LQG,63.401,No,No Violation,0,0
CAD983578832,POLYCOAT PRODUCTS,33.896389,-118.039722,LQG,80.813,No,Noncompliance,0,12
CAD983579491,BERRY PETROLEUM COMPANY,34.384109,-118.491074,LQG,60.06,No,No Violation,0,0
CAD983581026,USC UNIVERSITY HOSPITAL,34.06203,-118.20324,LQG,93.829,No,Noncompliance,0,7
CAD983581299,CONTINENTAL FORGE COMPANY,33.914734,-118.21983,LQG,98.387,No,No Violation,0,0
CAD983582412,VALLEY COUNTRY MART,34.16646,-118.58891,LQG,47.722,No,No Violation,0,0
CAD983583709,KAISER PERMANENTE,34.20119,-118.38672,LQG,67.688,No,No Violation,0,0
CAD983585324,OLIVE VIEW MEDICAL CTR LOS ANGELES CNTY,34.32446,-118.44598,LQG,88.351,No,No Violation,0,0
CAD983585621,EXXONMOBIL OIL CORP 99LBC,33.78261,-118.19916,LQG,81.988,No,No Violation,0,0
CAD983587825,"PENTASTAR AVIATION OF CALIFORNIA, LLC",34.220275,-118.495005,LQG,75.705,No,No Violation,0,0
CAD983593344,GLENAIR INC,34.162192,-118.284914,LQG,38.955,No,No Violation,0,0
CAD983600925,FOOTHILL POLK STA INC,34.31557,-118.44013,LQG,89.993,No,No Violation,0,0
CAD983605536,COSBY OIL COMPANY,33.94042,-118.05732,LQG,84.283,No,No Violation,0,0
CAD983606211,CHEVRON  99778,33.89503,-118.3787,LQG,60.019,No,No Violation,0,0
CAD983611351,HADD-CO,33.80149,-118.32668,LQG,63.451,No,No Violation,0,0
CAD983612524,GRIFFITH PARK,34.12348,-118.27397,LQG,54.263,No,No Violation,0,0
CAD983613217,PALMETTO CONSTRUCTION HEADQUARTERS,34.04015,-118.23548,LQG,92.855,No,No Violation,0,0
CAD983613225,WEST LA SERVICE CENTER,34.0344,-118.46015,LQG,38.391,No,No Violation,0,0
CAD983613233,LA AQUEDUCT FILTRATION PLANT,34.305278,-118.488611,LQG,74.219,No,No Violation,0,0
CAD983613241,CENTRAL SERVICE CENTER,34.0335,-118.25698,LQG,93.106,No,No Violation,0,0
CAD983613258,WEST LA ESM,34.05219,-118.4482,LQG,36.891,No,No Violation,0,0
CAD983613274,LADWP PALMS SERVICE CENTER,34.03752,-118.36871,LQG,63.889,No,No Violation,0,0
CAD983613308,LADWP WESTERN DISTRICT YARD,34.03982,-118.3697,LQG,62.5,No,No Violation,0,0
CAD983613324,STREETLIGHT MAINTENANCE HEADQUARTERS,34.08192,-118.28445,LQG,80.493,No,No Violation,0,0
CAD983613415,"METRO TRANSMISSION, CONSTRUCTION & MAINTENANCE HQ",34.22161,-118.38995,LQG,79.028,No,No Violation,0,0
CAD983613431,WILMINGTON SERVICE CENTER,33.772773,-118.265767,LQG,84.175,No,No Violation,0,0
CAD983613688,MILES CHEMICAL COMPANY,34.23814,-118.41218,"LQG, Transporter",88.24,No,No Violation,0,4
CAD983614298,"INTERNATIONAL TRANSPORTATION SERVICE, INC.",33.74843,-118.192104,LQG,76.268,No,No Violation,0,0
CAD983616392,VERNON TERMINAL,34.00894,-118.22188,LQG,97.555,No,No Violation,0,0
CAD983616665,THE BOEING COMPANY,33.93087,-118.39848,LQG,62.252,No,No Violation,0,0
CAD983617663,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,34.09569,-118.29176,LQG,75.267,No,No Violation,0,0
CAD983619453,MAGAN MEDICAL CLINIC INC,34.07898,-117.89629,LQG,78.44,No,No Violation,0,0
CAD983620402,KINDER MORGAN MATERIALS SERVICES LOMITA RAIL TERMINAL,33.86404,-118.2131,LQG,92.363,No,No Violation,0,0
CAD983629197,AMERIFLIGHT,34.194212,-118.359724,LQG,62.037,No,No Violation,0,0
CAD983630120,"LOS ANGELES TURF CLUB, INC",34.13562,-118.04175,LQG,68.006,No,No Violation,0,0
CAD983638479,ROHM AND HAAS CHEMICALS LLC,33.890756,-118.024416,LQG,77.292,No,No Violation,0,0
CAD983638925,CHEVRON 93690,34.050126,-118.212734,LQG,,No,No Violation,0,0
CAD983639410,MAGPARTS,34.116094,-117.933386,LQG,83.107,No,No Violation,0,0
CAD983642000,CHEVRON STATION 90278,33.85863,-118.04665,LQG,77.318,No,No Violation,0,0
CAD983643784,SUPERIOR PLATING & BUMPERS INC.,34.058165,-117.736111,"LQG, Transporter",84.865,No,No Violation,0,0
CAD983647520,PACESETTER INC.-A ST. JUDE MEDICAL COMPANY,34.30641,-118.47861,LQG,79.237,No,No Violation,0,0
CAD983649039,TARGET STORE T1305,33.85849,-118.08778,LQG,73.378,No,No Violation,0,0
CAD983649211,CVS PHARMACY #9722,34.428484,-118.536068,LQG,38.965,No,No Violation,0,0
CAD983649229,"JOHANSON DIELECTRICS, INC.",34.30558,-118.46501,LQG,83.32,No,No Violation,0,0
CAD983649880,PSC ENV SVCS OF POMONA LP,34.05723,-117.79525,"LQG, Transporter",81.698,No,No Violation,0,0
CAD983649930,"GILEAD SCIENCES, INC.",34.09934,-117.81478,LQG,54.602,No,No Violation,0,0
CAD983650243,CHEVRON 99003,34.02777,-118.25778,LQG,93.49,No,No Violation,0,0
CAD983650862,VONS STORE 2214,34.162926,-118.314078,LQG,39.527,No,No Violation,0,0
CAD983650946,VONS STORE NO 2209,33.856635,-118.117061,LQG,69.85,No,No Violation,0,0
CAD983650953,MISSION ROAD RECYCLING AND TRANSFER,34.031812,-118.225157,LQG,94.385,No,No Violation,0,0
CAD983651209,CHEVRON 92400,34.076907,-118.15221,LQG,89.958,No,No Violation,0,0
CAD983651266,VONS STORE NO 2225,34.18873,-118.64183,LQG,42.563,No,No Violation,0,0
CAD983652108,PEBBLY BEACH GAS STATION,33.339896,-118.314285,LQG,58.477,No,No Violation,0,0
CAD983652587,CHEVRON 96368,34.200818,-118.192118,LQG,51.965,No,No Violation,0,0
CAD983655044,CHEVRON 90199,34.08727,-118.1346,LQG,86.854,No,No Violation,0,0
CAD983655234,GLENN E THOMAS COMPANY INC. DBA GLENN E. THOMAS DODGE CHRYSLER JEEP,33.811816,-118.166922,LQG,75.817,No,No Violation,0,0
CAD983655762,"HUTCHINSON AEROSPACE AND INDUSTRY, INC.",34.19398,-118.360494,LQG,62.01,No,No Violation,0,0
CAD983660200,KLUNE INDUSTRIES,34.203717,-118.4138,LQG,74.306,No,No Violation,0,0
CAD983662115,CHEVRON 99528,34.07731,-118.46902,LQG,34.085,No,No Violation,0,0
CAD983662198,CHEVRON 202029,34.04334,-117.84811,LQG,76.094,No,No Violation,0,0
CAD983662842,EXXONMOBIL OIL CORP 11578,33.83176,-118.2641,LQG,88.775,No,No Violation,0,0
CAD983663154,CHEVRON 97748,34.04785,-118.46296,LQG,35.272,No,No Violation,0,0
CAD983663279,"APPLIED COATINGS & LININGS, INC",34.06634,-118.06857,LQG,93.292,No,No Violation,0,0
CAD983663386,EXXONMOBIL OIL CORP 10790,34.17895,-118.43124,LQG,56.76,No,No Violation,0,0
CAD983665167,CHEVRON #93910,33.98082,-118.4393,LQG,43.199,No,No Violation,0,0
CAD983665217,CHEVRON 91965,34.04967,-118.43749,LQG,39.606,No,No Violation,0,0
CAD983665902,ALHAMBRA CHRYSLER JEEP DODGE INC,34.09156,-118.1352,LQG,85.645,No,No Violation,0,0
CAD983667577,EXXONMOBIL OIL CORPORATION 17885,34.15618,-118.44869,LQG,43.298,No,No Violation,0,0
CAD983667841,MONITOR POLISHING & PLATING,34.217172,-118.365418,LQG,73.13,No,No Violation,0,0
CAD983668674,DUCOMMUN AEROSTRUCTURES INC.,33.88206,-118.27435,LQG,93.821,No,No Violation,0,0
CAD983670449,WALT DISNEY COMPANY DBA IMAGINEERING,34.19577,-118.37902,LQG,63.935,No,No Violation,0,0
CAD983670811,TOYOTA OF DOWNTOWN LA,34.03719,-118.26976,LQG,92.61,No,No Violation,0,0
CAD983672874,CHEVRON #90598,34.04066,-118.34742,LQG,76.256,No,No Violation,0,0
CAD990664617,FABRI COTE,33.98565,-118.26241,LQG,98.597,No,Noncompliance,0,12
CAD990666414,BAKER PETROLITE,33.92425,-118.06396,LQG,84.905,No,No Violation,0,0
CAD990667099,3M COMPANY,34.13352,-117.99129,LQG,73.022,No,No Violation,0,2
CAD990667198,MONOGRAM AEROSPACE FASTENERS,33.9839,-118.14055,LQG,93.876,Yes,Significant Violation,12,12
CAD990806523,SAV-ON PLATING INC.,33.89213,-118.16542,LQG,89.641,No,No Violation,0,0
CAD990833006,TELEDYNE RELAYS,33.919203,-118.321204,LQG,93.331,No,No Violation,0,0
CAD990843377,HI-SHEAR CORP,33.8027,-118.33142,LQG,61.246,Yes,Significant Violation,8,8
CAH111001416,CITY OF LANCASTER RECYCLING CENTER,34.733272,-118.148185,LQG,,No,No Violation,0,0
CAL000000638,LAUSD - SHARP ELEMENTARY SCHOOL,34.25275,-118.43316,LQG,91.008,No,No Violation,0,0
CAL000000664,LAUSD-WHITE POINT ELEMENTARY SCHOOL,33.71574,-118.30721,LQG,59.167,No,No Violation,0,0
CAL000000707,LAUSD - WOODLAKE ELEMENTARY SCHOOL,34.17553,-118.63352,LQG,39.668,No,No Violation,0,0
CAL000002240,AMERIFLIGHT,34.194212,-118.359724,LQG,62.037,No,No Violation,0,0
CAL000002425,AVERY RESEARCH CENTER,34.1664,-118.08906,LQG,54.063,No,No Violation,0,0
CAL000003415,ANTELOPE VALLEY HIGH SCHOOL,34.6991,-118.13041,LQG,69.59,No,No Violation,0,0
CAL000008698,LOS ANGELES WORLD AIRPORTS - PMD,34.600797,-118.085384,LQG,83.007,No,No Violation,0,0
CAL000012729,KRIEGER STEEL PRODUCTS,33.99859,-118.07296,LQG,89.551,No,No Violation,0,0
CAL000012950,LOS COYOTES WASTEWATER RECLAMATION PLANT,33.879889,-118.1035,LQG,78.767,No,No Violation,0,0
CAL000014470,PICK-A-PART AUTO DISMANTLING INC,34.1067,-118.00687,LQG,86.221,No,No Violation,0,0
CAL000018581,KMART #4367,34.76007,-118.46654,LQG,20.874,No,No Violation,0,0
CAL000018645,KMART 3018,34.42293,-118.544,LQG,39.374,No,No Violation,0,0
CAL000023942,LNL ANODIZING CO,34.25002,-118.38774,LQG,87.534,No,No Violation,0,0
CAL000024110,P. KAY METAL INC,34.01526,-118.22857,"LQG, Transporter",95.877,No,No Violation,0,1
CAL000025191,FREMARC DESIGNS,33.99946,-117.89342,LQG,90.884,No,No Violation,0,0
CAL000029048,PALOS VERDES LANDFILL,33.7911,-118.35346,LQG,49.137,No,No Violation,0,0
CAL000030166,"UNIFIED GROCERS, INC - BAKERY FACILITY",34.01107,-118.26601,LQG,94.761,No,No Violation,0,0
CAL000030812,STABRITE ANO,33.974756,-118.253231,LQG,99.058,No,No Violation,0,0
CAL000031029,COSWAY,33.8978,-118.27257,LQG,96.019,No,No Violation,0,0
CAL000035453,METROPOLITAN WATER DISTRICT FOOTHILL,34.497333,-118.615288,LQG,56.69,No,No Violation,0,0
CAL000035455,METROPOLITAN WATER DIST VENICE POWER,34.011788,-118.417555,LQG,50.707,No,No Violation,0,0
CAL000035878,"PIONEER AMERICAS, LLC DBA OLIN CHLOR ALKALI PRODUCTS",33.957222,-118.075278,LQG,86.635,No,No Violation,0,0
CAL000038831,PIH HEALTH HOSPITAL - DOWNEY,33.93443,-118.13117,LQG,86.72,No,No Violation,0,0
CAL000042636,"EMTEK PRODUCTS, INC.",34.02759,-117.96253,LQG,91.514,No,No Violation,0,0
CAL000042665,"WEST COAST AEROSPACE, INC.",33.77555,-118.26418,LQG,85.077,No,No Violation,0,0
CAL000043537,MG ENGINEERING,34.00771,-117.92877,LQG,91.78,No,No Violation,0,0
CAL000045742,AMRO FABRICATING CORP,34.045854,-118.05998,LQG,95.162,No,No Violation,0,0
CAL000050462,EXXONMOBIL OIL CORP 11535,34.10522,-118.32491,LQG,54.844,No,No Violation,0,0
CAL000050499,EXXONMOBIL OIL CORP 11364,33.980752,-118.212727,LQG,98.22,No,No Violation,0,0
CAL000050756,HIREL CONNECTORS INC.,34.09225,-117.72687,LQG,72.109,No,No Violation,0,0
CAL000056141,EXXONMOBIL OIL CORPORATION 10686,34.15457,-118.82723,LQG,25.56,No,No Violation,0,0
CAL000056164,EXXONMOBIL OIL CORP 11353,33.83117,-118.34448,LQG,55.122,No,No Violation,0,0
CAL000056178,EXXONMOBIL OIL CORP 12016,34.04115,-118.04973,LQG,94.832,No,No Violation,0,0
CAL000056205,EXXONMOBIL OIL CORPORATION 11473,34.1709,-118.57118,LQG,51.998,No,No Violation,0,0
CAL000083316,T0198,34.000913,-118.395015,LQG,64.36,No,No Violation,0,0
CAL000083374,WALMART #2110,33.90211,-118.14294,LQG,86.269,No,No Violation,0,0
CAL000093561,"WORLD LABORATORIES, LTD",34.23088,-118.37269,LQG,79.528,No,No Violation,0,0
CAL000096550,"FINE QUALITY METAL FINISHING, INC.",34.022085,-118.242727,LQG,93.361,No,No Violation,0,0
CAL000099305,SAYBOLT LP,33.830553,-118.239864,LQG,89.996,No,No Violation,0,0
CAL000100193,DEL VALLE,34.42927,-118.65867,LQG,49.79,No,No Violation,0,0
CAL000110141,"DAVID H. FELL & CO., INC",33.991325,-118.156654,"LQG, Transporter",96.052,No,No Violation,0,1
CAL000112071,"BASIC CHEMICAL SOLUTIONS, LLC",33.95044,-118.06118,LQG,85.044,No,No Violation,0,0
CAL000117891,PRECISION WIRE PRODUCTS,33.99503,-118.14719,LQG,95.453,No,No Violation,0,0
CAL000122037,SAM`S CLUB #6628,33.80322,-118.33253,LQG,61.77,No,No Violation,0,0
CAL000124773,WAL-MART #2401,34.13411,-117.98469,LQG,73.413,No,No Violation,0,0
CAL000124775,WAL-MART #2288,34.027397,-117.762108,LQG,84.561,No,No Violation,0,0
CAL000129014,"WEST COAST AEROSPACE, INC.",33.77555,-118.26418,LQG,85.077,No,No Violation,0,0
CAL000130598,UNITED STATES GYPSUM COMPANY,33.95481,-118.06035,LQG,84.887,No,No Violation,0,0
CAL000130837,CASTROL INDUSTRIAL NORTH AMERICA,33.99076,-118.17685,LQG,97.605,No,No Violation,0,0
CAL000139919,LOS ANGELES POLICE DEPARTMENT - PROPERTY DIVISION,34.0525,-118.23341,LQG,92.265,No,No Violation,0,0
CAL000141325,CE-CERT,34.00112,-117.33589,LQG,73.7,No,No Violation,0,0
CAL000141853,ANO-LUME,34.050041,-118.051284,LQG,95.084,No,No Violation,0,0
CAL000141864,SOUTHERN CALIFORNIA GAS COMPANY-VALENCIA,34.43373,-118.56353,LQG,40.885,No,No Violation,0,0
CAL000143486,USAF PLANT 42/PYRAMID SERVICES INC,34.623287,-118.077568,LQG,83.319,No,No Violation,0,0
CAL000143799,LOS ANGELES COUNTY DEPT OF MEDICAL EXAMINER-CORONER,34.060733,-118.214267,LQG,91.651,No,No Violation,0,0
CAL000144982,LKQ PICK YOUR PART-SUN VALLEY,34.229939,-118.377547,LQG,,No,No Violation,0,0
CAL000144991,VALLEY SWITCHING STATION,34.184705,-118.3471,LQG,57.349,No,No Violation,0,0
CAL000146176,WAL-MART #2292,34.10424,-117.90774,LQG,78.499,No,No Violation,0,0
CAL000146338,"AERO-ELECTRIC CONNECTOR, INC",33.843,-118.32349,LQG,69.979,No,No Violation,0,7
CAL000146345,WAL-MART #2568,34.221995,-118.448765,LQG,82.531,No,No Violation,0,0
CAL000147841,WHITE WAVE FOODS,34.00396,-117.90573,LQG,91.449,No,No Violation,0,0
CAL000157758,ECOLAB,33.99715,-117.903052,LQG,91.246,No,No Violation,0,0
CAL000160896,"SPRING STREET REDEVELOPMENT CO, LLC",33.81167,-118.169357,LQG,76.786,No,No Violation,0,0
CAL000168014,YOUNGER MFG. CO.,33.841803,-118.338123,LQG,60.278,No,No Violation,0,1
CAL000168078,L.A. COUNTY METROPOLITAN TRANSPORTATION AUTHORITY HEADQUARTERS BLDG.,34.05519,-118.23334,LQG,91.816,No,No Violation,0,0
CAL000168159,COMMAND PACKAGING,34.008069,-118.195382,LQG,97.957,No,No Violation,0,0
CAL000169708,GOODWILL INDUSTRIES OF SOUTHERN CALIFORNIA,34.077633,-118.22331,LQG,87.92,No,No Violation,0,0
CAL000171134,"VENOCO, INC. - BEVERLY HILLS FACILITY",34.05944,-118.41031,LQG,40.174,No,No Violation,0,0
CAL000172701,LAPD - EDWARD M. DAVIS TRAINING FACILITY,34.289119,-118.469911,LQG,80.241,No,No Violation,0,0
CAL000175124,"GLADSTONE FINISHING, INC.",34.29322,-118.41041,LQG,92.513,No,No Violation,0,0
CAL000175500,THIBIANT INTERNATIONAL,34.23913,-118.57616,LQG,65.9,No,No Violation,0,0
CAL000179583,GOLDEN NATURAL CO,34.05785,-118.23308,LQG,91.175,No,No Violation,0,0
CAL000179856,RITE AID #5531,34.13034,-118.150344,LQG,70.449,No,No Violation,0,0
CAL000179878,RITE AID #5425,34.06797,-118.29103,LQG,82.414,No,No Violation,0,0
CAL000179881,RITE AID #5452,34.09776,-118.36198,LQG,33.672,No,No Violation,0,0
CAL000180274,PACIFIC TRUCK EQUIPMENT,33.97005,-118.06305,LQG,86.236,No,No Violation,0,0
CAL000180493,SAKURA FINETEK USA INC,33.83449,-118.31109,LQG,74.747,No,No Violation,0,0
CAL000180783,"SONIC INDUSTRIES, INC.",33.84908,-118.29924,LQG,81.429,No,No Violation,0,0
CAL000182953,JOHN LIST CORP/ PROTOCAST,34.2473,-118.58195,LQG,62.279,No,No Violation,0,0
CAL000187443,"CALIFORNIA WATER SERVICE CO, ELA 23-T1",34.03337,-118.171942,LQG,97.162,No,No Violation,0,0
CAL000189622,RITE AID #5569,34.15761,-118.42351,LQG,44.807,No,No Violation,0,0
CAL000190193,BOYLES SNYDER CO INC,34.07693,-118.28381,LQG,81.475,No,No Violation,0,0
CAL000190229,RIO VISTA TREATMENT PLANT,34.419403,-118.561968,LQG,,No,No Violation,0,0
CAL000190448,WAL-MART #2609,33.83236,-118.1582,LQG,69.59,No,No Violation,0,0
CAL000191383,T0289,33.84744,-118.06339,LQG,70.753,No,No Violation,0,0
CAL000191883,SQUARE H BRANDS INC,34.00924,-118.211839,LQG,,No,No Violation,0,0
CAL000192046,PRECIOUS METAL RECOVERY,34.10649,-118.25378,LQG,68.56,No,No Violation,0,0
CAL000194767,"ARCADIA, INC",34.01445,-118.20909,LQG,97.702,No,No Violation,0,0
CAL000195380,CITY OF COMMERCE,34.000915,-118.158719,LQG,96.828,No,No Violation,0,0
CAL000195705,THE MASTER'S COLLEGE AND SEMINARY,34.38214,-118.5177,LQG,46.744,No,No Violation,0,0
CAL000196552,"HYDROFORM USA, INC.",33.8442,-118.21055,LQG,85.852,No,No Violation,0,0
CAL000196728,MASK-OFF COMPANY,34.141457,-118.006232,LQG,68.035,No,No Violation,0,0
CAL000203243,VOPAK TERMINAL LOS ANGELES INLAND,33.790943,-118.228949,LQG,91.076,No,No Violation,0,0
CAL000204834,GE CORE COMPANY,33.95845,-118.18785,LQG,96.39,No,No Violation,0,0
CAL000205562,"SPECTRUM, INC.",33.86092,-118.23226,LQG,94.489,No,No Violation,0,5
CAL000207842,THE JANKOVICH COMPANY - PARAMOUNT,33.90574,-118.16889,LQG,91.814,No,No Violation,0,0
CAL000208312,ED BERNET METALS INC,34.23205,-118.37654,LQG,81.113,No,No Violation,0,0
CAL000209102,"INLAND STAR DISTRIBUTION CTR, INC",33.848512,-118.224811,LQG,89.627,No,No Violation,0,0
CAL000209113,NHRA POMONA RACEWAY,34.060755,-117.787756,LQG,,No,No Violation,0,0
CAL000211524,"SUNSHINE FPC, INC",33.98111,-118.12251,LQG,91.68,No,No Violation,0,0
CAL000212331,"ALLOY PROCESSING, INC.",33.87551,-118.24713,LQG,96.77,No,No Violation,0,0
CAL000219100,XEROX CORPORATION - ESLOTE,33.904057,-118.378718,LQG,65.281,No,No Violation,0,0
CAL000220003,SANTEC FAUCETS,33.85114,-118.34737,LQG,56.156,No,No Violation,0,0
CAL000222390,VOPAK TERMINAL LOS ANGELES,33.7662,-118.25914,LQG,85.804,No,No Violation,0,0
CAL000223044,ATHENS SERVICES,34.020491,-117.975115,LQG,91.138,No,No Violation,0,0
CAL000223458,SIIMPEL CORPORATION,34.10859,-118.02158,LQG,83.706,No,No Violation,0,0
CAL000224380,"EMAX LABORATORIES, INC.",33.84473,-118.31206,LQG,76,No,No Violation,0,0
CAL000225387,GB REMANUFACTURING INC.,33.85766,-118.16544,LQG,79.586,No,No Violation,0,0
CAL000225759,BP WETS COAST PRODUCTS LLC #05155,33.97072,-118.37923,LQG,80.319,No,No Violation,0,0
CAL000231535,T0767,34.098537,-117.81468,LQG,,No,No Violation,0,0
CAL000231678,T0227,33.93763,-118.04658,LQG,80.971,No,No Violation,0,0
CAL000231736,T0257,34.419499,-118.561551,LQG,40.576,No,No Violation,0,0
CAL000232249,TARGET #1309,34.21323,-118.45911,LQG,78.901,No,No Violation,0,0
CAL000233771,T0200,33.825101,-118.345775,LQG,54.668,No,No Violation,0,0
CAL000236119,BP WILMINGTON CALCINER,33.7762,-118.2279,LQG,89.758,No,No Violation,0,0
CAL000237941,"CABINETS 2000, INC.",33.92106,-118.09746,LQG,85.448,No,No Violation,0,0
CAL000248160,T0226,34.11125,-117.75908,LQG,55.924,No,No Violation,0,0
CAL000248386,UNION PACIFIC RAILROAD,34.007706,-118.181614,LQG,97.925,No,No Violation,0,0
CAL000250484,TARGET #1340,33.92617,-118.106597,LQG,84.792,No,No Violation,0,0
CAL000251635,THE PORT OF LONG BEACH - PIER J,33.748653,-118.192385,LQG,76.419,No,No Violation,0,0
CAL000252017,TFC MANUFACTURING,33.82746,-118.16544,LQG,75.036,No,No Violation,0,0
CAL000253195,TURBINE ENGINE COMPONENTS TECHNOLOGIES,33.96237,-118.08324,LQG,87.815,No,No Violation,0,0
CAL000253611,BODYCOTE THERMAL PROCESSING,33.94735,-118.06009,LQG,84.981,No,No Violation,0,0
CAL000258772,PIER T BERTH 140 LONG BEACH,33.758439,-118.222798,LQG,85.171,No,No Violation,0,0
CAL000259009,PLASMA COATING CORPORATION,33.91154,-118.30912,LQG,93.376,No,No Violation,0,0
CAL000259299,INGLEWOOD,33.990146,-118.36358,LQG,86.048,No,No Violation,0,0
CAL000259302,PACKARD,34.09537,-118.357087,LQG,37.375,No,No Violation,0,0
CAL000259335,WALMART SUPERCENTER #2886,33.98684,-118.10391,LQG,91.264,No,No Violation,0,0
CAL000259342,WAL-MART #3477,33.83132,-118.088802,LQG,57.546,No,No Violation,0,0
CAL000261264,TARGET #1411,34.074558,-118.072996,LQG,91.873,No,No Violation,0,0
CAL000263134,TARGET #2020,34.23455,-118.50253,LQG,72.211,No,No Violation,0,0
CAL000263313,T0228,34.190481,-118.623399,LQG,50.797,No,No Violation,0,0
CAL000264259,MQ RANCHO DOMINGUEZ,33.86664,-118.21266,LQG,93.427,No,No Violation,0,0
CAL000266823,PICK YOUR PART AUTO WRECKING,33.799416,-118.246019,LQG,92.046,No,No Violation,0,0
CAL000266825,LKQ PICK YOUR PART - SUN VALLEY,34.237015,-118.375104,LQG,81.718,No,No Violation,0,0
CAL000266827,PICK YOUR PARK AUTO WRECKING,33.78922,-118.24528,LQG,92.541,No,No Violation,0,0
CAL000266859,L.A. COUNTY DEPT. OF PUBLIC WORKS - LANCASTER W/W,34.050126,-118.212734,LQG,,No,No Violation,0,0
CAL000266998,"A & S FINISHING, LLC.",34.24632,-118.58114,LQG,63.146,No,No Violation,0,0
CAL000268339,CEDARS SINAI MEDICAL CENTER (TORRANCE),34.07684,-118.380645,LQG,34.229,No,No Violation,0,0
CAL000268784,"INTECHRA, LLC.",34.018918,-118.221721,LQG,95.709,No,No Violation,0,0
CAL000269058,"MORRELL'S ELECTROPLATING, INC.",33.91285,-118.22004,LQG,98.366,No,No Violation,0,0
CAL000269148,CARNIVAL ELATION IMO#9118721,33.750605,-118.189075,LQG,76.35,No,No Violation,0,0
CAL000269150,CARNIVAL ECSTASY IMO#8701344,33.750605,-118.189075,LQG,76.35,No,No Violation,0,0
CAL000270288,CRG MARINE LABORATORIES,33.846785,-118.317991,LQG,73.517,No,No Violation,0,0
CAL000271055,T0183,34.24673,-118.41938,LQG,90.161,No,No Violation,0,0
CAL000271183,PATHOLOGY INC,33.85131,-118.35047,LQG,54.206,No,No Violation,0,0
CAL000273229,RITE AID #5462,34.06922,-118.39954,LQG,34.407,No,No Violation,0,0
CAL000274448,SOUTHERN COUNTIES OIL COMPANY CA LP,33.9039,-118.17914,LQG,93.721,No,No Violation,0,0
CAL000274566,RALPHS #178,33.761067,-118.12347,LQG,,No,No Violation,0,0
CAL000275271,WAL-MART #5152,34.18745,-118.62339,LQG,48.501,No,No Violation,0,0
CAL000275495,HONEYWELL INTERNATIONAL (EARLY AVE.),33.81462,-118.34388,LQG,55.801,No,No Violation,0,0
CAL000276382,PACIFIC TITAN,33.86428,-118.22423,LQG,93.519,No,No Violation,0,0
CAL000276914,CONOCOPHILLIPS #2705629,34.139599,-117.978524,LQG,70.98,No,No Violation,0,0
CAL000276960,CONOCO PHILLIPS #251113,34.20462,-118.20061,LQG,45.389,No,No Violation,0,0
CAL000276976,CONOCOPHILLIPS #254454,34.07613,-118.35868,LQG,49.387,No,No Violation,0,0
CAL000277036,CONOCO PHILLIPS #2705714,34.033657,-117.769758,LQG,85.227,No,No Violation,0,0
CAL000277566,WALMART SUPERCENTER #3522,34.07197,-117.96437,LQG,92.337,No,No Violation,0,0
CAL000278090,CONOCOPHILLIPS #256067,34.28301,-118.6915,LQG,34.992,No,No Violation,0,0
